0.396533,4.954406
-2.641965,5.207529
-3.926911,5.176822
4.003953,5.116113
-0.949698,5.261284
-2.861340,6.592569
-2.187610,5.228672
-0.857931,5.211734
1.276937,5.232919
1.683945,5.422762
0.137910,5.388506
2.639684,3.659088
-7.118083,5.818155
-0.646029,4.188840
-2.612729,5.217551
-2.232365,5.811524
-1.960192,6.168324
-3.761386,5.346391
-1.406942,6.149622
3.321373,5.348195
-1.601498,5.287951
-2.307292,6.605558
-1.590842,5.608048
0.657649,5.109737
1.637325,5.346863
1.351189,5.178278
-2.837914,5.747854
0.563811,5.023950
-0.774272,5.584413
0.998874,6.515728
-1.940968,5.929169
2.325602,5.742728
2.247761,6.563969
-1.135066,6.367317
-2.608687,5.417078
0.166276,5.259616
3.920220,4.112750
-0.331814,4.880654
0.953615,6.149116
0.395360,4.861358
1.212146,5.293923
-3.611742,5.025145
-0.386920,5.601025
-2.580898,7.360763
2.642180,4.349612
8.500710,5.649570
2.931752,5.822015
-2.072048,7.035655
0.423696,5.484467
1.776586,6.292662
-2.535488,5.496638
0.356839,5.820615
1.104254,6.092855
-1.515764,5.695295
1.730795,5.126592
-1.529223,5.065840
-2.919164,5.327374
1.068383,6.596364
1.914595,5.554068
-1.742533,4.394703
-1.258277,5.617384
1.979884,5.599423
-3.244078,5.869936
-0.128306,4.923374
2.512056,5.312136
3.554536,3.983738
0.451189,4.828050
3.134916,4.935353
-1.276503,4.236908
-4.407115,5.136146
-0.967023,5.952402
-2.049779,4.142546
-2.072381,5.327873
0.836178,6.141192
1.605178,5.721067
3.508161,5.014872
-1.599875,6.402423
0.677046,6.233529
1.365521,4.152317
0.148994,5.421794
-1.720999,4.849071
2.660769,5.796282
3.142913,5.959792
0.189170,6.571472
0.079855,5.265599
2.466468,6.125977
0.112413,6.067642
-0.859448,6.283975
-2.352086,5.103316
-1.587534,4.992864
4.900590,5.456033
2.718512,4.944841
-3.814347,5.573234
-1.592890,5.499440
3.448596,4.928104
2.585246,5.447469
0.313819,5.263030
-0.435506,-1.839834
0.279260,-0.969541
0.065013,-0.640689
-3.072356,-1.737187
-0.623116,-0.571961
1.198236,2.537425
0.862420,2.305002
-1.408767,-1.909857
-2.091398,-3.577557
-1.277412,-1.096775
-2.666198,-4.084788
0.496851,0.330867
0.449588,0.661296
1.363739,2.071172
-3.884445,-4.067591
1.408474,1.028805
2.180601,1.004098
2.868564,2.734958
1.964741,1.006180
0.772456,0.752693
3.692446,3.638614
-0.201431,0.130688
1.670122,0.380072
2.151146,3.420245
1.244734,0.837640
1.111304,1.154781
0.406938,-0.587433
-2.578797,-0.356060
-0.542545,0.051749
0.434225,-0.286558
-0.885966,-1.758735
1.490704,-0.367180
1.232279,2.705032
1.091100,0.899704
-2.224882,-1.407391
0.535595,1.490492
2.870779,-0.292346
-0.398276,-0.662862
-1.143823,-2.019265
-2.129443,-1.648687
1.671691,2.635223
0.412683,1.722346
-1.565486,-2.427104
-1.101575,1.043885
1.498545,-1.342001
0.320011,1.134695
0.645647,0.370180
0.939739,-0.229007
-2.244384,-2.420949
-1.368748,-0.858278
1.744258,1.979230
-1.594239,-3.156950
-0.289593,-0.475715
-2.287309,-1.378649
0.185347,0.067968
0.637224,1.752056
-1.382773,-1.287560
-3.357186,-3.243330
0.930123,2.055228
-1.404958,0.338636
-2.380303,-2.901079
2.206443,3.376544
-1.150923,0.316725
-0.053258,0.241910
-2.053270,-1.430880
0.839543,-0.408602
-3.692626,-4.605907
-3.681106,-3.644971
2.312598,2.274829
1.834427,1.422222
-1.061019,-2.464379
2.385857,2.063579
-3.147806,-2.278214
-2.015437,-1.297005
-1.557052,-1.764098
-1.562277,-1.839408
1.015338,-0.547856
-0.661754,-0.486970
-0.535938,-0.091294
0.310329,-1.002862
1.541617,2.450587
-2.809361,-2.371105
-1.091505,0.604477
0.090753,0.682863
5.556407,4.687427
-0.182413,-0.336264
-1.452360,-0.664486
1.707607,2.010119
-1.886851,-0.972029
-0.114506,-0.895746
0.222087,-0.023020
-1.961398,-1.144678
-1.994466,-2.945071
3.149530,2.527532
-0.102180,-1.485706
-0.633788,-0.530813
0.430106,1.801243
-1.501430,-2.223134
0.450320,0.152326
0.828974,0.071863
-4.287454,-3.792864
0.767225,1.890803
0.031487,-1.710625
-3.312268,-2.884105
1.852964,1.848934
0.045785,-2.215551
1.795576,2.042024
-1.452726,-1.140587
-1.616061,-0.765824
-2.079464,-2.708718
-3.884963,-4.468906
2.787746,2.214135
-0.646052,0.262226
-2.862745,-1.948472
0.683204,-0.327888
1.289604,0.974156
1.060190,0.844068
-2.812934,-3.133451
0.854333,-0.057681
0.514712,0.465206
-0.800612,-0.137640
2.207739,1.375054
-0.583437,-1.397874
-0.782500,-1.307907
-1.366669,-0.814881
-2.634343,-2.480480
0.017919,-0.475466
0.214642,0.256252
3.896805,3.353121
1.504491,1.453127
-4.283398,-3.091032
1.462463,0.047814
0.013250,-0.301379
-0.165017,-1.417324
0.522942,-0.532060
-2.345113,-1.021216
-0.192600,-1.210316
0.325727,-0.062325
-1.623824,-2.088044
-3.348142,-3.104485
2.662916,1.229028
0.259270,-0.383205
-0.878250,-0.251654
-1.329527,-1.724844
0.445320,-0.195798
1.923892,1.650871
1.148415,-0.040865
0.518336,0.962694
-0.434440,-0.570034
0.391879,1.701813
2.051701,2.020158
-1.208411,-0.307924
0.981561,-0.464357
0.023106,1.286303
-0.555837,-1.793048
1.067154,0.048821
-1.458682,-2.152972
1.252883,1.475277
1.246368,0.219993
1.916367,2.712052
0.916098,0.383411
-1.248484,0.543467
0.499341,0.023757
-0.186296,-0.223581
-0.093891,0.779212
0.293277,-0.870582
0.248583,0.541157
1.383738,-0.275752
1.726827,2.330648
0.060732,-0.556455
3.321070,3.191801
2.227477,1.841240
1.137570,1.863227
4.751216,4.778781
0.422170,0.024958
1.347022,-0.290113
3.864586,4.333237
-0.386582,0.398784
-2.588042,-1.319863
3.120325,2.912987
0.360453,0.303371
-1.704468,-3.327187
-0.709005,0.179485
2.064636,2.175209
2.652399,1.155234
0.955195,1.990590
-2.851162,-1.695298
-2.806850,-1.965565
1.510599,-0.363689
3.276449,1.944086
-0.952259,-2.055492
-1.152297,-0.320719
0.446840,1.078362
-2.692517,-1.740787
-2.396685,-0.813647
0.781738,0.604549
4.077965,4.209620
-2.773007,-2.942762
2.455232,1.667117
2.597246,1.577333
-0.682569,-1.113090
-1.071351,-0.230898
0.105378,0.650461
1.895148,1.652097
-0.187679,-1.020709
1.191610,1.078053
1.972119,1.268061
-0.014600,0.749234
-0.863064,0.236993
-3.215053,-1.060094
3.027265,3.543102
0.547833,0.819830
0.662647,-0.398229
-0.896710,-0.577848
2.323907,1.822169
-2.196168,-1.190675
-0.358601,-1.068036
0.622892,2.268756
2.199017,0.123099
3.479337,3.617133
-2.963279,-2.348850
-0.252802,0.366725
-1.186933,-1.222648
0.172577,-0.364696
-2.572356,-1.189571
2.842151,1.866312
-0.675532,0.431303
-3.647620,-2.071054
-2.547037,-2.479052
1.599770,1.182160
1.796332,0.833166
1.418019,1.096603
-0.926060,0.340672
0.381139,0.288632
0.072647,0.462479
-1.510277,-1.419012
2.386296,3.212261
0.460160,0.984327
-1.548073,-0.775932
-0.438950,0.115904
-1.101262,-0.593230
0.413918,0.078199
0.640945,1.092524
-1.878567,-1.376880
-2.921139,-1.864229
-3.056339,-0.895269
0.012421,0.365567
-0.233275,0.288623
-2.757572,-1.690973
1.343420,0.466536
-0.462183,1.488788
-4.440117,-3.431408
0.338941,0.541853
-0.973160,-0.486644
-0.141425,0.411395
0.871577,1.317906
1.656260,1.865740
-3.680712,-3.293475
0.632043,1.917869
-0.294988,-1.216466
1.076709,0.121931
0.329890,0.021465
-0.801116,-0.187840
1.147920,1.634127
1.735339,1.930036
-0.041314,1.614497
-1.649738,-1.725147
2.340334,3.015504
2.039605,0.921674
-1.095899,-0.173904
0.220671,-0.072465
2.120421,2.838486
-2.847612,-2.606823
-1.433476,0.488606
-1.479302,-1.514167
-0.838685,0.002377
4.480053,4.608593
0.853615,0.732534
-3.022700,-2.513641
-0.183663,0.393863
-0.844133,0.710007
0.741269,1.295629
-2.124655,-2.531887
-0.103083,-0.090419
0.390015,1.492237
-5.207369,-4.135182
1.893779,0.907177
-1.245528,-2.525870
-0.996364,1.684552
1.415635,0.210537
-0.005916,-2.105855
-1.974640,-2.596666
1.091910,1.014629
-3.191390,-2.985544
-1.130478,-1.073637
-0.368148,0.498910
1.790486,2.848283
0.210202,0.799030
-1.479937,-2.418725
1.005239,2.140910
-1.658954,-2.586948
3.745134,3.148715
1.567028,2.711755
-1.522817,-0.372383
0.154148,1.004423
1.937807,2.608555
0.780088,1.150505
1.259915,1.023838
0.267927,0.761724
0.636918,-0.537597
-2.274404,-2.106093
1.531953,1.273464
-0.011022,-1.448270
-1.872996,-1.120210
1.459621,2.519650
0.028987,2.039779
-0.154063,-0.222112
-0.249574,-1.498404
1.242445,1.930407
2.659640,2.552163
-1.907666,-0.848857
0.358262,0.521726
-0.959905,-2.864440
-2.520364,-3.455584
-0.018349,-1.285442
-3.188799,-2.765277
-3.023509,-2.555720
-2.877949,-2.612009
3.203249,1.126030
2.554210,3.509239
-3.422827,-4.235499
-1.298430,-1.163433
-1.257128,-1.255219
0.082615,-1.455991
-1.490949,-0.499812
-1.044138,-0.904565
-1.388522,1.055396
-0.306902,-2.196273
1.378056,0.668504
3.150396,1.853185
1.338811,0.080099
-1.462571,-1.736897
0.618573,1.302140
0.572586,-1.279673
0.251957,-0.928030
0.971863,1.227600
-1.649039,-2.082916
0.866911,-0.516066
1.167900,1.136510
1.646133,1.799360
1.017394,0.598118
-1.828505,-1.044751
-1.524159,-0.669744
-2.119574,-2.790669
0.820680,0.353702
1.483466,0.662357
-0.565159,0.181129
1.769697,1.249407
0.705205,-0.153424
0.796396,1.007286
-0.318946,-0.207499
-0.504387,-0.827218
-1.440716,-1.426461
2.470626,2.509559
1.390176,1.515329
0.456173,0.130602
0.215203,-2.335034
0.912445,0.887679
1.993062,1.520679
-2.233679,-1.581107
-1.788488,-1.653858
1.676577,1.261840
3.390909,1.138523
2.225749,1.634797
-0.528367,-2.202439
0.475443,0.908173
-2.715245,-3.924280
-0.827927,-1.038892
2.735440,1.737673
-1.750350,-3.733740
0.150669,1.286071
0.478944,0.581700
-1.790379,-1.766701
-1.018035,-2.328831
-0.085669,-0.644059
-0.761089,-1.534979
0.263176,0.087900
-0.980147,-0.466171
-0.792944,-0.068274
1.724174,1.379811
-0.833005,0.359202
0.734641,1.259593
1.621910,1.570629
-1.215505,-0.870918
0.816317,1.861603
1.511197,0.590200
-1.213818,-1.037509
-2.300786,-2.284950
1.774197,1.313072
-0.662078,-0.054232
0.669238,-5.922028
1.948562,-5.418843
0.410867,-5.219699
1.958235,-5.713353
-1.596129,-6.115392
-0.104521,-5.951752
0.117529,-5.473947
-3.021740,-4.557814
1.263474,-6.396477
3.052902,-5.340394
0.991694,-4.384458
-2.542196,-5.625891
-3.657448,-7.097643
-3.459298,-4.261701
-3.516162,-5.681009
-2.400375,-6.395338
-2.867892,-5.530986
0.649111,-4.662812
0.512722,-6.456228
2.498624,-5.941794
-0.474520,-4.764188
1.721684,-5.183790
0.353069,-5.902312
-0.176626,-5.771070
-0.462228,-4.962120
4.094960,-4.895147
5.205288,-4.943898
-1.763597,-5.021058
3.163641,-5.483985
8.441109,-5.517950
-2.430553,-5.835859
3.267126,-5.919474
2.378447,-5.700276
-4.925827,-4.932089
-6.402743,-5.718198
-0.964239,-5.111833
0.916688,-4.579870
2.576530,-5.474989
-0.514909,-5.648695
2.075142,-5.230279
-4.068298,-5.187404
-1.450687,-5.941765
0.652631,-5.080212
1.930906,-6.177753
-2.884975,-4.627250
-3.695820,-6.276264
-1.341396,-5.246932
-3.840104,-6.580590
-0.344138,-4.640634
-2.926517,-6.041097
-3.649646,-5.616400
-2.301237,-4.605901
0.209855,-6.091775
-0.533271,-5.826662
4.998362,-5.491509
-2.904626,-6.054690
-1.356145,-5.391225
1.278292,-4.883189
1.403679,-6.113092
-3.760089,-4.403448
1.577305,-6.766291
-1.730423,-4.832098
-4.844184,-5.548823
4.459331,-4.960534
-0.532632,-5.935400
-0.227927,-5.225348
4.105018,-6.326949
-3.543747,-5.173485
-0.625983,-3.717838
-2.468794,-6.482823
-0.914922,-6.493674
2.503950,-5.896976
0.084271,-5.305041
0.766708,-5.081077
-0.884971,-5.662452
-1.732029,-6.390211
0.172860,-5.542966
1.684825,-5.800989
-3.337049,-4.731570
0.132623,-5.709322
2.662497,-6.335051
-4.684321,-6.160148
-6.396723,-4.286428
2.729428,-4.699923
3.809133,-5.722086
-0.343739,-5.119654
4.975500,-6.953489
1.381566,-4.582909
-1.407796,-7.822884
2.713290,-5.880342
-3.852751,-5.122049
-4.504536,-6.062304
0.662531,-5.970728
3.981364,-5.911912
-3.184623,-4.665850
3.336208,-4.976974
-2.358900,-5.001489
-0.009557,-6.157766
-2.379170,-6.297794
1.429134,-5.097325
0.190200,-6.014675
-2.486947,-5.159346
0.956075,-6.002895
-4.878551,-5.686691
-1.983070,-5.577245
2.519288,-6.405030
-3.970410,-4.822841
-0.883555,-6.142328
-0.438054,-4.612334
3.772116,-4.918270
-3.811090,-5.875433
1.712144,-5.888788
3.368964,-5.776111
0.453261,-4.849938
1.094142,-5.567274
-0.735771,-4.929421
-0.857557,-6.237738
4.683831,-6.163814
2.378798,-4.808945
-0.023942,-6.201444
-3.695876,-6.064810
1.817365,-5.300499
0.960895,-6.124176
-1.550677,-6.133997
0.684635,-5.726706
0.894959,-5.485299
-3.124206,-5.257743
-1.639163,-4.561773
1.706512,-4.855583
-5.579365,-4.391982
-6.439393,-5.850482
-2.232148,-6.090756
2.390331,-6.282622
-1.885160,-5.782865
-3.274088,-5.146252
-0.319605,-5.092903
-6.976602,-6.415093
-0.812044,-4.602110
-1.141753,-5.761414
1.512739,-5.761540
-2.380150,-6.339114
-0.015745,-5.336382
-3.688391,-4.505930
2.668223,-5.114885
-0.935915,-5.735601
-0.993417,-5.958988
-2.845806,-5.051323
3.708452,-4.994695
-0.613161,-5.696198
0.100999,-6.096910
-4.635979,-5.732050
2.047748,-5.284814
-2.514014,-6.475166
2.894147,-6.258327
0.261934,-5.874884
2.673885,-5.382131
-3.657402,-5.625223
4.390247,-5.508025
-2.470476,-6.264904
-0.268708,-4.851305
1.694294,-5.805745
0.434817,-4.494263
1.164188,-5.468281
1.715904,-6.095966
3.174483,-6.294839
2.028177,-5.123963
0.628160,-4.849121
-2.385212,-5.232512
-0.031240,-5.548236
-1.028925,-6.043800
-0.315726,-5.754952
-1.061834,-5.277650
2.283644,-5.670611
0.045826,-5.441211
1.904631,-6.074518
3.908450,-5.888989
-4.533563,-5.087175
1.977357,-5.467441
-1.180615,-6.075022
-2.566306,-4.847390
0.983984,-6.464440
3.002331,-5.566479
-0.537433,-5.521611
1.337231,-5.558292
1.508923,-5.927406
1.674017,-6.162067
-1.129765,-6.353833
-0.050897,-5.316794
-1.124791,-5.627291
0.508163,-5.737062
-1.255130,-5.324670
0.516785,-5.754519
1.861447,-5.984972
1.004842,-5.039862
-2.338152,-5.686601
2.395363,-4.807693
4.666961,-5.884435
1.390624,-6.503703
-2.375931,-4.978692
1.393340,-5.660291
3.813207,-5.457445
0.605846,-5.212825
0.332863,-5.678489
3.967151,-5.085776
-0.616229,-4.970095
-1.684705,-5.370506
1.610915,-5.708793
-4.365538,-6.062035
-0.794579,-5.307552
0.565913,-5.602734
2.101444,-4.401408
0.834224,-5.761507
4.634084,-6.226629
4.464050,-5.041489
-1.297613,-5.090613
3.698233,-5.071138
-1.247819,-6.324320
1.154564,-5.197088
0.428761,-4.209183
-0.246793,-4.334499
-0.518352,-6.222003
2.013020,-5.793497
-1.829346,-6.311500
-2.254846,-5.617689
0.017288,-5.199936
0.576209,-5.902985
-3.874285,-6.595120
1.812550,-5.123688
-1.410280,-5.376721
2.411126,-6.258326
3.461489,-6.140219
-2.544280,-5.691195
-2.534154,-5.446677
-4.196994,-4.923446
-3.241636,-5.938749
-3.432713,-4.562584
-1.154213,-4.729596
2.270313,-5.191138
-3.786945,-5.332016
-3.846958,-5.460796
-2.038434,-5.457376
1.035477,-5.939576
4.095269,-4.876801
0.237973,-4.889150
-1.513552,-5.900174
1.302054,-6.610048
-1.136385,-5.348562
0.137105,-5.436163
-2.326105,-5.923142
3.378104,-4.843827
-3.085688,-5.635237
-1.152858,-5.194832
-0.091004,-6.539396
0.067989,-5.569216
2.803624,-5.438881
-2.194373,-6.029798
-1.337388,-5.809570
-1.950995,-5.319298
-4.429891,-5.069440
-2.186880,-4.657052
0.502752,-5.638404
3.674664,-6.114181
3.145016,-5.134287
-3.644341,-5.573913
3.363745,-5.775067
-3.050956,-4.906143
1.004118,-6.078148
6.100507,-6.407817
-1.166907,-4.540260
-0.430607,-5.013305
-2.643985,-4.904849
-2.193010,-5.213838
2.857181,-6.193069
0.183290,-4.654160
-0.989317,-5.924968
1.114089,-5.261186
1.402399,-5.825694
-2.927182,-5.390368
1.429846,-5.606831
-0.062421,-5.582592
-0.488396,-5.490669
-1.305608,-4.718459
3.931421,-4.776550
-0.397907,-5.976225
-2.191169,-5.129265
3.164883,-4.822399
3.374930,-5.652636
-0.899835,-4.943664
0.885802,-5.260743
-3.637370,-4.255644
-2.223681,-6.504108
2.961294,-6.220516
0.813042,-4.943215
-3.230273,-4.873451
-2.834592,-4.916817
-0.556622,-5.375700
-0.654042,-6.460699
-0.342264,-6.171176
-3.373680,-5.231810
-0.144100,-5.994961
2.471521,-5.574033
-1.593955,-5.633317
3.257605,-4.056520
2.970995,-5.501719
-1.465820,-5.075872
2.198789,-5.640497
-0.635826,-5.818981
-3.846103,-5.142311
2.242342,-6.004781
-1.570558,-5.615998
-0.966613,-5.614694
1.769960,-5.281647
-2.111679,-5.191590
-0.672873,-5.490943
2.296408,-6.485980
0.364363,-5.040546
-2.329716,-5.694868
-1.427847,-6.578483
3.089763,-5.382212
3.065551,-4.657667
0.331310,-5.826740
1.003916,-5.435614
-0.014777,-6.375161
0.220606,-5.163518
0.969070,-5.142044
-5.267191,-5.394141
-0.742153,-5.130659
3.887703,-4.798398
0.597739,-6.171075
-4.626227,-5.831083
1.117888,-6.106808
0.821842,-5.511529
-1.934965,-6.406609
4.631900,-5.500692
-0.964510,-5.710546
-0.303989,-6.617156
-0.226128,-5.054159
2.844638,-5.768364
-2.688938,-5.913401
1.586385,-5.759566
0.258897,-5.733026
0.289805,-4.734814
0.698660,-5.095665
-2.849038,-6.180628
1.201600,-6.094996
1.515188,-5.654282
-1.627773,-4.940018
-1.826641,-5.648007
4.033917,-6.002205
-0.954768,-5.842843
1.458679,-5.699323
1.670720,-5.460503
1.693575,-5.916944
-1.756229,-6.254974
-0.581331,-6.271682
-0.013596,-6.510821
1.256719,-5.439963
0.250306,-4.877624
-0.016223,-5.128463
0.932450,-5.805377
0.150725,-6.309608
5.681098,-5.871382
-0.312147,-7.573314
1.456273,-5.357319
0.188108,-5.056680
-1.817766,-5.561470
-0.083582,-5.903332
-1.783753,-5.866892
3.132326,-5.711717
2.308026,-5.883571
-2.842641,-5.239710
-2.561594,-5.979953
0.011370,-6.668877
-4.974695,-5.161571
3.538646,-4.823191
0.404502,-6.168608
0.261624,-4.248199
4.670698,-6.189943
1.308068,-6.273936
5.065842,-5.549236
0.275991,-4.752010
-0.736212,-5.210549
-0.158999,-5.662682
3.009738,-5.455328
1.660097,-4.419402
-1.234880,-5.429800
-0.363392,-4.417136
1.541884,-5.533497
-1.620901,-5.451551
0.539536,-6.125198
0.308754,-4.334972
1.407978,-5.565307
-1.038922,-6.155050
-2.611182,-5.774170
7.337568,-5.037122
-1.084388,-4.605931
0.637548,-5.471342
-3.046520,-5.038498
-0.446861,-5.392451
4.741233,-5.516024
